propranolol	6.522792816162109 -2.9955544471740723 -8.06171989440918 1.247410535812378 -1.3618868589401245 -0.6333463191986084 -0.9696019887924194 4.932864665985107 -1.2858219146728516 -3.6105175018310547 -2.8758163452148438 -6.627829551696777 0.5195435285568237 -4.302839279174805 -0.9372659921646118 -3.866055488586426 -0.04442429542541504 1.814325213432312 1.8614997863769531 5.377628326416016 -4.32925271987915 -3.002019166946411 7.274410247802734 0.3573259711265564 -1.0463351011276245 1.287515640258789 3.4088656902313232 -2.5436315536499023 -2.362459659576416 -0.3574400246143341 -6.4665937423706055 0.8889052867889404 -0.018541991710662842 -4.885650157928467 2.9084198474884033 4.737731456756592 -1.6755518913269043 -1.2285645008087158 -0.28296831250190735 0.20184212923049927 7.4267096519470215 -1.368256688117981 -0.754364013671875 0.14831706881523132 -5.807463645935059 4.82723331451416 -1.7791980504989624 -1.1020877361297607 3.416192054748535 -3.9085121154785156 -0.37523654103279114 2.2630045413970947 1.0231373310089111 -0.45908910036087036 -3.0463292598724365 0.11087918281555176 -0.9214907884597778 8.665111541748047 4.062988758087158 -4.435579776763916 -1.2449513673782349 -1.2735791206359863 -5.863269805908203 -3.4018917083740234 -0.3888493478298187 -12.413289070129395 -5.0021443367004395 2.1424508094787598 -0.6029496192932129 5.079222202301025 -1.6083723306655884 -1.3882235288619995 -1.4843300580978394 -1.302134394645691 -5.632375240325928 3.3586552143096924 -0.877533495426178 2.7174034118652344 -0.9522533416748047 0.2809250056743622 -0.7136610746383667 4.7049736976623535 2.980742931365967 0.9138491749763489 6.411025047302246 0.20146781206130981 -1.8925095796585083 1.2224138975143433 -0.5723426938056946 1.2272086143493652 0.2039840817451477 -0.26898545026779175 -4.61578893661499 -1.335811972618103 -9.945055961608887 0.03777574375271797 -1.0716556310653687 0.04281695559620857 -3.445443630218506 2.4267866611480713
diphenhydramine	5.534365653991699 -2.3333206176757812 -6.006305694580078 1.0112733840942383 -1.0621694326400757 -0.725450873374939 -0.6376543045043945 4.1213555335998535 -1.1083325147628784 -2.92067289352417 -2.378469944000244 -6.346236228942871 1.0308308601379395 -3.72890567779541 -0.8958240747451782 -3.3899710178375244 0.681454062461853 1.117491602897644 1.446500301361084 6.26029109954834 -2.178380012512207 -0.025321174412965775 5.459418296813965 -0.2715381383895874 -0.013699233531951904 0.7564114332199097 2.8083972930908203 -2.7708382606506348 -2.5566108226776123 0.03942243009805679 -6.301568984985352 0.3057060241699219 1.426135778427124 -7.843705654144287 2.76897931098938 3.925705671310425 -2.157818555831909 -0.43488577008247375 -0.37912845611572266 -0.7571156024932861 7.289603233337402 -0.293788880109787 -1.0197635889053345 0.8762155771255493 -4.347834587097168 3.885291814804077 -0.7701406478881836 0.11500883102416992 1.9511306285858154 -2.6696951389312744 -0.41724106669425964 -0.6708543300628662 0.5335280299186707 0.4274576008319855 -2.8161330223083496 -0.21523070335388184 0.9401256442070007 8.53966999053955 3.519913911819458 -7.724495887756348 -3.0087103843688965 -2.3799490928649902 -7.903728485107422 -3.917663335800171 -0.14066071808338165 -12.528016090393066 -7.197754383087158 1.6639119386672974 -0.6162309646606445 3.977478265762329 -1.6083968877792358 -2.219036102294922 -2.8941986560821533 -0.757317304611206 -4.387537956237793 4.884120941162109 -0.9460427761077881 2.7247884273529053 -0.817579448223114 0.015624165534973145 -1.6338061094284058 4.9953694343566895 2.7769525051116943 0.7355512380599976 6.6458845138549805 1.968219518661499 -1.9595441818237305 -0.2600080072879791 -0.46102410554885864 0.8759681582450867 -1.1463526487350464 0.6793778538703918 -5.5735907554626465 -0.001542598009109497 -10.661321640014648 0.974229097366333 -1.468730092048645 0.41838181018829346 -4.297726631164551 -0.4854300916194916
hydroxyzine	6.12006139755249 -2.3700735569000244 -6.395158290863037 1.0654438734054565 -1.1268925666809082 -0.703011691570282 -0.6228147745132446 2.337613105773926 -1.1524755954742432 -3.194190740585327 -3.3157601356506348 -5.971673011779785 0.8898268342018127 -2.358680248260498 -0.9187232851982117 -4.547700881958008 0.5126006603240967 1.001294732093811 2.643789768218994 5.123993396759033 -1.365596890449524 -1.152130365371704 1.8350703716278076 1.208081603050232 -1.6123958826065063 0.7893922924995422 2.983686923980713 -2.3130886554718018 -2.6574158668518066 0.03113572858273983 -8.436124801635742 0.45863622426986694 1.3781241178512573 -7.950508117675781 2.764566421508789 3.0580360889434814 -1.8576171398162842 0.5103698968887329 -0.4033377766609192 -0.7567137479782104 7.964059352874756 -0.4413323998451233 -0.43620386719703674 0.859282910823822 -2.7604637145996094 4.217734336853027 -0.32591789960861206 -0.5382035970687866 1.4859471321105957 -4.152832984924316 -0.9809805750846863 2.620100498199463 -0.9663940072059631 0.7305188775062561 -2.882861375808716 0.9261451959609985 -1.0773779153823853 9.908324241638184 4.365739345550537 -8.213743209838867 -3.09480357170105 -3.6507551670074463 -12.8320951461792 -4.444089412689209 -2.764711856842041 -16.18861198425293 -2.517463445663452 1.4041521549224854 1.2171518802642822 3.7407333850860596 -1.1021020412445068 0.7510574460029602 -5.154919147491455 -0.6350885033607483 -4.2451372146606445 9.27361011505127 -2.51643443107605 3.0329232215881348 -0.0242965966463089 -1.0687021017074585 0.45185142755508423 5.199861526489258 4.513808727264404 1.5310373306274414 5.840545654296875 4.145870208740234 -1.5843342542648315 1.5200684070587158 -0.9890335202217102 0.9539325833320618 0.63421630859375 0.9218446612358093 -3.3073883056640625 -0.07740247249603271 -10.597925186157227 0.8640220761299133 0.9483082294464111 0.9968526363372803 -2.919032335281372 2.508427381515503
orphenadrine	5.711802959442139 -2.4892971515655518 -5.528417110443115 1.010428547859192 -1.1504261493682861 -0.4272323548793793 0.09374606609344482 4.199808597564697 -1.228577971458435 -2.9179491996765137 -2.1748294830322266 -6.596457004547119 1.03781259059906 -3.695517063140869 -0.7638664245605469 -3.151972532272339 0.2646983563899994 0.8627063632011414 1.0576719045639038 5.232954025268555 -2.4701571464538574 -0.25260546803474426 5.642416477203369 -0.5068678855895996 -0.07318724691867828 0.3591020107269287 2.7538177967071533 -2.792534828186035 -2.2121450901031494 -0.3628500998020172 -6.096442699432373 0.019248664379119873 1.3803499937057495 -7.669951438903809 2.812893867492676 3.6693620681762695 -2.1409623622894287 -0.46371355652809143 -0.3992028534412384 -0.001493990421295166 7.502331256866455 0.34294450283050537 -0.8224444389343262 1.3626033067703247 -4.061079978942871 3.868654251098633 -0.7187286019325256 0.6784572005271912 2.3040237426757812 -2.2469561100006104 -0.4120076596736908 -0.6713144779205322 0.5335350036621094 0.48094531893730164 -2.8220720291137695 -0.2163372039794922 0.9395750164985657 8.578409194946289 3.568418025970459 -7.827600955963135 -3.063826560974121 -2.451329231262207 -7.977722644805908 -3.9272236824035645 -0.13973349332809448 -12.5875883102417 -7.377027988433838 1.6547569036483765 -0.6173253655433655 3.9619083404541016 -1.6099472045898438 -2.230217695236206 -2.9776716232299805 -0.7566744089126587 -4.377809524536133 5.181269645690918 -0.9457831978797913 2.6969656944274902 -0.8189250826835632 0.019552886486053467 -1.634395718574524 5.012609481811523 2.770392417907715 0.7327520847320557 6.665432453155518 1.9838451147079468 -1.95440673828125 -0.26078692078590393 -0.46284326910972595 0.8654629588127136 -1.1442521810531616 0.6662570238113403 -5.628381252288818 -0.00839543342590332 -10.767220497131348 0.9710111618041992 -1.479184627532959 0.4014773964881897 -4.297045707702637 -0.4904937148094177
phenyltoloxamine	6.286952018737793 -2.4927215576171875 -6.523033142089844 1.1593495607376099 -1.0010697841644287 -0.7411985993385315 -0.6600767970085144 4.803723335266113 -1.1314934492111206 -2.9611058235168457 -2.249600410461426 -6.795676231384277 0.9087631106376648 -4.2397541999816895 -0.898807168006897 -3.6575229167938232 0.7161557674407959 1.0917811393737793 1.3311748504638672 6.140472412109375 -2.7777528762817383 -0.7593228220939636 6.404937744140625 0.2681703567504883 -0.3319547176361084 0.7680333852767944 2.5297975540161133 -3.026675224304199 -2.4038400650024414 0.03316783905029297 -6.1174845695495605 0.3764079213142395 1.3543621301651 -6.844924449920654 2.8641419410705566 3.830014944076538 -1.7960548400878906 -0.39441168308258057 -0.4863603413105011 -0.7777650356292725 7.244487285614014 -0.251181960105896 -1.5226399898529053 0.872317910194397 -4.633134365081787 3.8825113773345947 -1.9959056377410889 0.060389041900634766 2.0173099040985107 -2.294358015060425 -0.39634498953819275 -0.720925509929657 0.5884096622467041 0.5880667567253113 -3.015166759490967 -0.2090972661972046 0.9341804385185242 7.611525058746338 3.194950580596924 -8.553831100463867 -2.9463541507720947 -2.684405565261841 -7.955039024353027 -4.020522117614746 -0.0868140235543251 -11.860546112060547 -6.276298522949219 1.640831708908081 -0.6396875977516174 3.5410099029541016 -1.6193175315856934 -2.3043935298919678 -3.2501933574676514 -0.7490050792694092 -4.1363139152526855 5.637833118438721 -0.9465349912643433 2.5788042545318604 -0.8295341730117798 0.05008751153945923 -1.2031700611114502 3.940136194229126 2.7556650638580322 0.7149237990379333 5.861318588256836 1.8767783641815186 -1.6325715780258179 -0.29264459013938904 -0.4509960412979126 0.782245934009552 -1.1571574211120605 0.6098511219024658 -5.799093723297119 0.0024432092905044556 -9.803064346313477 0.9317587018013 -1.5873868465423584 0.31685519218444824 -3.9647483825683594 -0.5240819454193115
promethazine	8.023782730102539 -5.282654285430908 -6.849936485290527 0.8542694449424744 -0.5713686943054199 2.1280620098114014 1.9606186151504517 0.3431898355484009 0.6961694955825806 -4.207065582275391 -3.9571306705474854 -6.247966766357422 2.7189114093780518 -2.5792009830474854 0.5814911723136902 -5.5401153564453125 -3.363825798034668 0.9628332853317261 3.311084747314453 5.6601948738098145 -4.439542770385742 -3.3282253742218018 9.30077075958252 -0.13588470220565796 -2.7915332317352295 0.3441344201564789 3.839470863342285 -1.5004489421844482 -3.7569541931152344 -0.4889472723007202 -9.42402172088623 -1.757239580154419 -0.3463001549243927 -5.016082286834717 0.8129984736442566 5.166769504547119 -3.838350772857666 -2.516862154006958 0.2440331131219864 0.017801791429519653 8.701601028442383 -0.2127230167388916 3.020817518234253 3.035629987716675 -5.712447166442871 5.150821208953857 -1.4779293537139893 -1.672987937927246 1.166198492050171 -6.533052444458008 -0.4383614659309387 1.8850455284118652 1.012532114982605 0.22647815942764282 -3.334200382232666 0.33741164207458496 -0.9370740652084351 5.901846885681152 2.4469103813171387 -7.912247657775879 -3.0491251945495605 -1.7953587770462036 -5.619184494018555 -3.977963447570801 -0.42588725686073303 -11.296892166137695 -3.2607078552246094 1.7871148586273193 -0.4672272205352783 3.8868765830993652 -1.8951373100280762 -1.1473191976547241 -1.684767246246338 -1.368910551071167 -3.933258056640625 3.320035219192505 -0.8434471487998962 2.250960350036621 -0.9489915370941162 0.2489878237247467 -1.9017436504364014 5.582947731018066 2.5559816360473633 0.9345775842666626 4.759629249572754 0.5852864980697632 -2.4947257041931152 1.2352362871170044 -0.6443816423416138 1.0312085151672363 0.292449414730072 -0.34677425026893616 -7.057806968688965 -1.2612578868865967 -9.088008880615234 0.10587979853153229 -0.9752202033996582 -1.3563673496246338 -3.1536920070648193 1.640488862991333
methdilazine	8.76173210144043 -4.131670951843262 -7.453468322753906 0.7654744386672974 -0.9767186641693115 1.1145038604736328 -0.6631637811660767 1.5650880336761475 -0.47893810272216797 -3.819572925567627 -3.4052090644836426 -8.40169906616211 0.7512139081954956 -2.6037230491638184 -0.951484739780426 -4.646707534790039 -1.901834487915039 1.3855669498443604 3.419926881790161 5.520680904388428 -3.818636894226074 -3.779843330383301 6.642001628875732 1.4331104755401611 -2.3210272789001465 0.9372302889823914 4.063823699951172 -1.8189462423324585 -2.7628378868103027 0.052702397108078 -9.412497520446777 0.21221548318862915 -0.4552895724773407 -4.952425003051758 4.015710353851318 3.8417463302612305 -2.4484686851501465 -2.339003086090088 0.5783402323722839 -0.9136318564414978 9.843154907226562 -0.8585729598999023 0.3484884798526764 1.3279635906219482 -4.503256320953369 5.501614570617676 -0.42596009373664856 -3.2138071060180664 2.502424478530884 -6.017623424530029 -0.6887781023979187 -0.45056861639022827 0.35557717084884644 0.22082263231277466 -3.3693900108337402 1.00164794921875 0.9539018869400024 7.274876117706299 3.9948201179504395 -9.27414608001709 -3.0494251251220703 -2.504929542541504 -8.325248718261719 -5.6414408683776855 -1.7649346590042114 -13.6079740524292 -3.3550069332122803 1.815958023071289 -0.32142382860183716 2.680171489715576 -1.4559084177017212 -1.4457522630691528 -3.5564939975738525 -0.41547542810440063 -3.669788360595703 6.9167070388793945 -1.1865510940551758 2.4489402770996094 -0.9001297950744629 -0.5746212005615234 -2.504531145095825 5.2000627517700195 4.586360931396484 1.4461352825164795 5.6767497062683105 2.2271082401275635 -2.0165345668792725 -0.6385928988456726 -0.8505232334136963 0.8007391691207886 -1.1712228059768677 0.39345404505729675 -7.0413312911987305 0.47374483942985535 -9.535077095031738 1.968465805053711 -0.6591030359268188 -1.5158923864364624 -3.2141518592834473 -0.445947527885437
tripelennamine	5.385525703430176 -2.7126498222351074 -6.449844837188721 0.8607168197631836 -0.19687989354133606 -0.29100731015205383 -1.1327202320098877 3.9749932289123535 -0.7052268385887146 -3.0344607830047607 -3.0758116245269775 -5.927898406982422 1.203498125076294 -3.215944528579712 -0.8998871445655823 -4.075011730194092 0.8575994968414307 1.1132597923278809 2.066464424133301 7.0995025634765625 -1.9012961387634277 -1.5306967496871948 6.401704788208008 0.4225231111049652 -0.004725635051727295 0.33055317401885986 2.1093690395355225 -2.4948220252990723 -2.6485118865966797 0.03923259675502777 -7.410394191741943 0.2528682351112366 0.7531716227531433 -7.791320323944092 2.7627334594726562 4.426037788391113 -1.70272696018219 -0.9206600785255432 0.44294705986976624 -0.7854347825050354 7.646430015563965 -0.007754315622150898 -0.4983610212802887 0.927274763584137 -4.432100772857666 4.5729146003723145 -0.8160045742988586 0.5501614809036255 2.1620116233825684 -3.859065055847168 -0.42933031916618347 -0.6853598356246948 0.5854867696762085 0.09358378499746323 -2.818448543548584 -0.16681838035583496 0.9294186234474182 8.274996757507324 3.3263635635375977 -6.9659953117370605 -3.2605106830596924 -1.9106850624084473 -7.099787712097168 -4.226016521453857 -0.23282261192798615 -13.164103507995605 -5.821486473083496 2.25759220123291 -0.6012431979179382 4.480344772338867 -1.5964410305023193 -2.0509450435638428 -2.055539131164551 -0.7532636523246765 -4.645352363586426 4.3050217628479 -0.944808304309845 2.7796685695648193 -0.8249819874763489 -0.12204247713088989 -3.165659189224243 5.216782569885254 2.8818776607513428 0.7922477126121521 6.080678939819336 1.2868196964263916 -2.2750320434570312 -0.22268231213092804 -0.5008530616760254 1.3253698348999023 -1.1889796257019043 0.8499969244003296 -6.2405500411987305 0.13745683431625366 -10.614526748657227 1.0385956764221191 -1.2564032077789307 0.26962366700172424 -4.065486907958984 -0.45374324917793274
picrotoxin	7.52750825881958 -4.399084091186523 -2.435725212097168 0.13678209483623505 -0.975228488445282 5.409022808074951 0.5689724683761597 0.7656834721565247 0.9009338617324829 -6.651865005493164 -6.9746503829956055 -3.8621461391448975 1.5985100269317627 -2.7408266067504883 0.8997173309326172 -4.886734485626221 -3.0344717502593994 0.8851413726806641 5.402154922485352 5.384642124176025 -5.571904182434082 -1.6648117303848267 3.572293519973755 0.2793462574481964 -1.4590903520584106 -0.5496180057525635 3.46872878074646 0.212065190076828 -5.307324409484863 2.3725578784942627 -7.004781723022461 -1.0057355165481567 -2.468010902404785 0.9080602526664734 -0.17047958076000214 4.891809463500977 -4.537553310394287 -3.7265806198120117 -0.09711301326751709 0.3149597644805908 3.751042604446411 -0.010993123054504395 6.121795654296875 4.822813510894775 -4.706188201904297 5.5574212074279785 -0.7555620670318604 -1.8122713565826416 0.3629502058029175 -5.763866424560547 -0.6927453875541687 2.4300522804260254 -0.9275234937667847 0.3953779339790344 -3.780599594116211 1.3761372566223145 -1.0602045059204102 2.9087893962860107 8.433015823364258 -1.4195947647094727 -1.8614425659179688 -13.380132675170898 -8.414751052856445 -3.055662155151367 0.11898493766784668 -14.1451997756958 -2.5284292697906494 -0.13380715250968933 2.0220143795013428 2.602457046508789 -2.509122848510742 -0.37785595655441284 -9.88139820098877 0.9237121343612671 -2.902423620223999 15.582611083984375 1.0556479692459106 -0.17838501930236816 1.1210694313049316 -1.4026756286621094 0.5439867377281189 3.156247854232788 -1.4919277429580688 1.282420039176941 9.389633178710938 2.314234733581543 0.19613102078437805 -0.18990713357925415 -1.1430513858795166 -0.059333741664886475 0.7768567800521851 1.4291481971740723 -5.581466197967529 0.4597775340080261 -10.020694732666016 0.2893458604812622 -1.3236273527145386 0.4190555214881897 -2.820803642272949 -1.0146894454956055
phentolamine	5.914692401885986 -3.199864625930786 -6.19683313369751 1.8491740226745605 -1.3991718292236328 -0.7616584300994873 -0.6700968742370605 2.742879867553711 -1.1012487411499023 -3.7563672065734863 -2.6255645751953125 -7.297933101654053 0.9697768092155457 -3.3194894790649414 -0.9114115238189697 -4.555988788604736 0.25202423334121704 1.0958988666534424 2.3072690963745117 6.592294692993164 -2.686908721923828 -1.6333863735198975 6.592613697052002 1.4302301406860352 -1.1079013347625732 0.7858250141143799 3.437620162963867 -2.73293137550354 -3.028045415878296 0.0335829071700573 -6.044946193695068 0.5013521313667297 1.3941304683685303 -8.10307788848877 2.4111368656158447 4.25924825668335 -2.253300189971924 -1.0732156038284302 -0.3455545902252197 -0.823099672794342 6.8910112380981445 -0.6510902047157288 0.03865242004394531 0.8801897764205933 -4.194205284118652 4.4811692237854 -0.3880356550216675 -0.0740431547164917 1.5419117212295532 -4.4298505783081055 -0.6130441427230835 1.6618088483810425 0.3139166533946991 0.8124332427978516 -3.5644454956054688 0.9327642321586609 -0.8652829527854919 6.698644161224365 2.186807870864868 -8.243448257446289 -5.5861735343933105 -3.492098808288574 -6.512383460998535 -4.730130672454834 -1.2924164533615112 -12.316044807434082 -5.3399834632873535 1.0053521394729614 -0.5302751064300537 2.312898874282837 -1.417881727218628 -0.9951218366622925 -3.7293648719787598 -1.617600679397583 -3.251058578491211 6.035159111022949 -1.0725394487380981 1.520717740058899 -0.9752832055091858 -0.24206306040287018 -0.019749164581298828 5.374415874481201 2.3439998626708984 1.6034882068634033 4.905224323272705 -0.22791218757629395 -2.148404121398926 1.205649733543396 -0.8926337957382202 1.1132218837738037 1.331970453262329 -1.1816543340682983 -6.640564918518066 -0.9985447525978088 -10.574859619140625 0.40608537197113037 -0.5189081430435181 -2.589491367340088 -2.6135330200195312 0.40066850185394287
apomorphine	8.547418594360352 -5.687169551849365 -7.1360182762146 0.99225252866745 -0.7629835605621338 -0.3093048930168152 -0.025615930557250977 3.3279528617858887 -1.2364387512207031 -4.831923961639404 -3.5545156002044678 -6.9069905281066895 1.1422934532165527 -2.8783912658691406 -0.43554896116256714 -5.050798416137695 -1.0062947273254395 2.8681089878082275 2.064011573791504 6.824319839477539 -4.7791876792907715 -4.247682094573975 7.29612922668457 -0.29679492115974426 -2.278655529022217 0.3282785415649414 4.810191631317139 -1.6928610801696777 -3.564352035522461 0.8455579280853271 -7.836863040924072 1.0116688013076782 -1.3959178924560547 -4.832704067230225 2.3820767402648926 4.382183074951172 -2.8260881900787354 -2.7417070865631104 0.11328080296516418 -0.40507233142852783 8.08296012878418 -0.566612958908081 1.6675313711166382 1.1050527095794678 -4.609322547912598 5.330479145050049 -0.5166734457015991 -0.7492589950561523 3.1831443309783936 -6.552069664001465 -0.7851933836936951 2.471832752227783 -0.950671374797821 0.04864238202571869 -4.415683746337891 1.3866556882858276 -1.1000498533248901 4.727307319641113 6.092494010925293 -2.2579076290130615 -2.3655285835266113 -4.975121021270752 -7.309360504150391 -3.619722366333008 0.056464195251464844 -13.644640922546387 -2.6906001567840576 -0.08600267022848129 2.0175414085388184 2.391524076461792 -2.2390666007995605 -0.38314300775527954 -4.660787105560303 0.9423268437385559 -4.040412902832031 7.495680332183838 1.0435470342636108 -0.08893420547246933 1.1804383993148804 -1.2162294387817383 0.7045585513114929 5.261618137359619 -1.4660897254943848 1.2778276205062866 10.203239440917969 3.0986270904541016 0.3376835584640503 -0.22256875038146973 -1.182915210723877 -0.04160040616989136 0.9322729110717773 1.4306554794311523 -6.729182243347168 0.617787778377533 -10.11327075958252 0.28738534450531006 -1.0466597080230713 0.35905712842941284 -2.916658401489258 -0.9850797653198242
spermidine	3.1382346153259277 -2.46346116065979 -4.25543212890625 -0.06959331035614014 0.2516154646873474 4.432450294494629 -0.9231970310211182 1.334336757659912 0.09766727685928345 -3.122774124145508 -1.406299114227295 -1.6897687911987305 -0.13854539394378662 -0.14982855319976807 -0.8357474207878113 -3.5430760383605957 -1.5029151439666748 -2.6143076419830322 3.500535249710083 4.614603519439697 -4.215479373931885 -1.6355750560760498 3.4782347679138184 -0.18413960933685303 -1.4285569190979004 0.699653685092926 1.4252521991729736 -2.660069227218628 -2.6860625743865967 1.6329333782196045 -5.331063270568848 -6.264058589935303 -1.4728443622589111 0.510231614112854 3.2346866130828857 3.4498708248138428 -1.7873610258102417 -1.4179346561431885 -2.505837917327881 0.8128878474235535 4.983103275299072 -0.26052701473236084 2.612778425216675 4.49213171005249 -3.587388038635254 4.33790397644043 -1.3726013898849487 -3.313446521759033 2.4111244678497314 -1.1519067287445068 -1.8365416526794434 -0.8708742260932922 0.2518919110298157 -0.3491695821285248 -1.9553227424621582 1.5508899688720703 -1.078065276145935 4.819850921630859 2.8128154277801514 -4.4240546226501465 -0.06599882245063782 -0.16611380875110626 -5.864864349365234 -5.2383294105529785 -1.7839789390563965 -6.649658679962158 -1.0452016592025757 -0.12418559193611145 0.1665518581867218 1.6879231929779053 -1.2281711101531982 -1.811030626296997 -1.1091113090515137 0.09676003456115723 -3.3684158325195312 3.4782845973968506 -1.6155526638031006 4.002671241760254 -1.1148169040679932 -1.442116141319275 -0.8060077428817749 2.2323415279388428 5.429956912994385 2.1748931407928467 3.3758935928344727 2.056013584136963 2.9968037605285645 1.3330819606781006 -0.8871010541915894 1.4949722290039062 -0.9987568855285645 1.0602211952209473 -6.177569389343262 0.8947032690048218 -1.9430568218231201 1.4031083583831787 -1.2971630096435547 1.012701392173767 -2.7757036685943604 -0.9556115865707397
spermine	3.9742348194122314 -2.260486602783203 -5.414504528045654 -0.07827210426330566 0.1324528157711029 6.4804582595825195 -0.9257014989852905 1.3370673656463623 0.13673502206802368 -4.147698879241943 -2.155445098876953 -1.043121099472046 -1.1762192249298096 -0.4104810953140259 -0.6639859676361084 -4.615849494934082 -1.938767910003662 -3.683955430984497 4.872800827026367 5.58695125579834 -5.3790812492370605 -1.928708553314209 4.254945755004883 -0.4346070885658264 -1.4045168161392212 1.485310435295105 1.7653074264526367 -2.856996536254883 -3.067131280899048 2.1962697505950928 -7.594987869262695 -8.548271179199219 -1.7014718055725098 0.5203397274017334 3.690495252609253 3.8315160274505615 -2.420902967453003 -2.0254387855529785 -3.473414421081543 0.48405349254608154 7.002107620239258 -0.04950559139251709 3.8802242279052734 5.45761251449585 -4.55129337310791 5.955129623413086 -1.4218429327011108 -3.6627771854400635 2.977642774581909 -1.4485013484954834 -1.8272435665130615 -0.877183198928833 -0.1636132448911667 -0.31939634680747986 -2.1697864532470703 1.1663627624511719 -1.1811476945877075 5.826008319854736 3.612643241882324 -6.573594570159912 -0.41839349269866943 -0.3416571021080017 -8.033437728881836 -6.174058437347412 -2.2939841747283936 -9.065505981445312 -3.0165793895721436 -1.0418992042541504 -0.4069894254207611 1.638092279434204 -1.1233656406402588 -2.0144710540771484 -2.358567476272583 0.04079639911651611 -4.132406234741211 5.269559383392334 -1.687134861946106 4.914453029632568 -1.2021245956420898 -1.0468794107437134 -0.17558246850967407 2.839791774749756 4.861496448516846 2.572087287902832 3.971381664276123 3.3640589714050293 4.6248459815979 1.7752578258514404 -0.7761353254318237 1.4092403650283813 -0.9589478969573975 0.5339309573173523 -7.911344528198242 0.8472878932952881 -3.434234380722046 0.5863010883331299 -1.6657872200012207 -0.004217624664306641 -2.845576524734497 -0.9668350219726562
nifedipine	2.7428746223449707 -1.2477400302886963 -2.9001519680023193 -1.4172170162200928 -0.5405397415161133 1.992738962173462 0.4063137471675873 0.2895272970199585 1.1068229675292969 -3.1815195083618164 -4.809983730316162 -3.9938602447509766 0.5293315052986145 -3.004317283630371 0.2272803783416748 -3.4804553985595703 -1.277709722518921 -0.16420821845531464 4.330205917358398 2.4958677291870117 -4.417556285858154 -0.2377498596906662 3.5830202102661133 -0.034077733755111694 -0.06438115239143372 0.15071243047714233 2.7576920986175537 -0.6995674967765808 -2.2665882110595703 -1.414340615272522 -1.4925482273101807 -1.3898108005523682 -1.6809771060943604 0.9720942974090576 0.14950299263000488 2.8033037185668945 -4.268574237823486 -0.8090378046035767 -1.3974674940109253 0.053894415497779846 2.40798282623291 0.02576395869255066 3.679429769515991 -0.21716028451919556 -1.7334749698638916 4.32898473739624 -0.3110944628715515 -1.7738744020462036 0.9563006162643433 -3.451465368270874 -1.2041746377944946 2.8538529872894287 -0.8660346865653992 -0.8350148797035217 -2.1537368297576904 0.3849390149116516 0.8037055730819702 9.75317096710205 4.017752647399902 -5.141586780548096 -1.7499847412109375 -3.454232931137085 -4.585487365722656 -1.2946745157241821 -1.5900555849075317 -14.611835479736328 -8.130804061889648 1.8247071504592896 1.1743748188018799 4.271326065063477 -1.7105565071105957 0.2502458989620209 -2.848233461380005 -1.016326665878296 -4.424684047698975 3.735109329223633 -1.4648571014404297 2.558035373687744 -0.5597625374794006 -1.0636509656906128 0.0014577507972717285 6.966831207275391 2.4280247688293457 1.4564003944396973 8.038517951965332 1.06594717502594 -1.7320528030395508 0.5833603739738464 -0.28695157170295715 1.4098684787750244 -0.2679159343242645 1.7137529850006104 -3.334059238433838 -0.3401106595993042 -10.481534004211426 1.9263930320739746 1.223914384841919 1.5876855850219727 -4.941745281219482 2.7794189453125
naloxone	3.9655823707580566 -1.4705252647399902 -2.970292091369629 -1.4517366886138916 -0.9049376249313354 2.8335607051849365 -1.3561210632324219 2.0587265491485596 0.6185615062713623 -5.463289737701416 -6.792308807373047 -2.3829257488250732 -0.4844835698604584 -1.6072903871536255 -0.12526488304138184 -2.203000545501709 -0.04087170958518982 1.6779839992523193 4.461694717407227 4.747888565063477 -2.642272472381592 -1.285277247428894 2.2620604038238525 0.4652252793312073 -0.41661399602890015 -0.24987328052520752 2.08878231048584 0.8359600901603699 -3.0884273052215576 0.689405083656311 -5.661078929901123 1.03096604347229 -2.3027772903442383 2.0914435386657715 3.063870429992676 2.437645435333252 -0.16376501321792603 -2.2717137336730957 -0.6247953772544861 0.5542236566543579 2.9341843128204346 0.01506507396697998 3.938955068588257 3.381937265396118 -1.471452236175537 6.359745502471924 -0.3617202341556549 -1.1816257238388062 0.8551550507545471 -3.040156364440918 -0.9148136377334595 1.6420994997024536 -0.5133894085884094 -0.1219206228852272 -2.7766313552856445 0.892288327217102 -0.9035691618919373 4.333523750305176 4.350127220153809 -5.769287109375 -2.710418462753296 -7.428228378295898 -6.403302192687988 -3.9341108798980713 -1.5998631715774536 -13.108526229858398 -6.051642417907715 1.1996194124221802 0.1932390332221985 2.652064800262451 -1.0004427433013916 0.39077311754226685 -6.0085577964782715 -1.3000681400299072 -2.763120174407959 11.16100025177002 -1.0562429428100586 1.908988356590271 -0.23023618757724762 -0.6294413805007935 0.34062814712524414 4.060583591461182 2.371365785598755 1.5156160593032837 6.101170539855957 -0.3135828375816345 -1.6377885341644287 1.0998446941375732 -0.9759353995323181 2.3342716693878174 0.930469274520874 0.871839702129364 -4.585061550140381 0.2840733528137207 -8.81619930267334 2.361708879470825 0.9909542202949524 0.5915091037750244 -3.2760863304138184 0.6291462779045105
